date,open,high,low,close
2011/9/5,7637.899902,7651.27002,7357.759766,7610.569824
2011/8/29,7482.919922,7886.040039,7474.310059,7757.060059
2011/8/22,7348.709961,7594.810059,7248.689941,7445.100098
2011/8/15,7769.169922,7896.189941,7316.830078,7342.959961
2011/8/8,7769.600098,7853.529785,7148.759766,7637.02002
2011/8/1,8629.969727,8707.870117,7844.77002,7853.129883
2011/7/25,8764.679688,8819.929688,8638.669922,8644.179688
2011/7/18,8550.160156,8794.480469,8473.910156,8765.320313
2011/7/11,8749.549805,8749.549805,8410.44043,8574.910156
2011/7/4,8801.509766,8842.169922,8740,8749.549805
2011/6/27,8456.360352,8744.200195,8433.459961,8739.820313
2011/6/20,8679.150391,8685.330078,8508.160156,8532.830078
2011/6/13,8791.669922,8876.139648,8618.849609,8636.099609
2011/6/7,9025.209961,9070.25,8837.820313,8837.820313
2011/5/30,8757.660156,9089.469727,8748.129883,9046.280273
2011/5/23,8767.299805,8860.030273,8673.379883,8810
2011/5/16,8996.700195,9026.179688,8822.75,8837.030273
2011/5/9,9001.799805,9082.009766,8963.240234,9006.610352
2011/5/3,9014.330078,9029.580078,8864.549805,8977.230469
2011/4/25,9015.910156,9099.75,8866.740234,9007.870117
2011/4/18,8752.55957,8992.669922,8592.230469,8969.429688
2011/4/11,8922.75,8922.75,8700.080078,8718.120117
2011/4/6,8772.129883,8929.05957,8767.209961,8894.540039
2011/3/28,8587.990234,8705.129883,8522.570313,8705.129883
2011/3/21,8421.660156,8658.049805,8394.219727,8610.389648
2011/3/14,8616.290039,8616.290039,8070.52002,8394.75
2011/3/7,8769.870117,8824.410156,8513.509766,8567.820313
2011/3/1,8611.790039,8829.230469,8611.790039,8784.400391
2011/2/21,8867.160156,8867.160156,8470.089844,8599.650391
2011/2/14,8666.610352,8874.5,8565.049805,8843.839844
2011/2/8,9220.69043,9220.69043,8574.650391,8609.860352
2011/1/24,8983.589844,9154.929688,8927.490234,9145.349609
2011/1/17,8998.889648,9092.280273,8887.030273,8954.379883
